Program Name;Program Arthur;Program Description;Program Length;Program Level;Program Equipment;Days Per Week;Mesocycle Name;Mesocycle Description;Mesocycle Order;Microcycle Name;Microcycle Description;Microcycle Order;Workout Name;Workout Day;Workout Notes;Exercise Name;Exercise Order;Sets;Set Type;Target Repetitions;Target Min Repetitions;Target Max Repetitions;Target Weight (lbs);Target Weight (kg);Weight Increment (lbs);Weight Increment (kg);Target RPE;Target RIR;Percentage of 1RM;Progression Scheme ID;Advanced Exercise Sets
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 7;7;Day 6 (Light Upper);6;;Skull crusher;10;2;;15;12;15;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 8;8;Day 1 (Deload);1;;Dumbbell chest press;1;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 8;8;Day 1 (Deload);1;;Dumbbell single-arm row;2;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 8;8;Day 1 (Deload);1;;Military press;3;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 8;8;Day 1 (Deload);1;;Barbell back squat;4;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 8;8;Day 1 (Deload);1;;Dumbbell lunge;5;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 8;8;Day 1 (Deload);1;;Dumbbell stiff-leg deadlift;6;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 8;8;Day 2 (Deload);2;;Dumbbell chest press;1;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 8;8;Day 2 (Deload);2;;Dumbbell single-arm row;2;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 8;8;Day 2 (Deload);2;;Military press;3;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 8;8;Day 2 (Deload);2;;Barbell back squat;4;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 8;8;Day 2 (Deload);2;;Dumbbell lunge;5;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Advanced Body-Sculpting Phase;;3;Week 8;8;Day 2 (Deload);2;;Dumbbell stiff-leg deadlift;6;2;;15;15;20;;;;;;4;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 1 (Back, Chest, Abs);1;;Reverse-Grip Lat Pull-Down;1;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 1 (Back, Chest, Abs);1;;Machine Seated Row;2;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 1 (Back, Chest, Abs);1;;Dumbbell Pullover;3;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 1 (Back, Chest, Abs);1;;Dumbbell Incline Press;4;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 1 (Back, Chest, Abs);1;;Barbell Decline Press;5;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 1 (Back, Chest, Abs);1;;Mid Cable Fly;6;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 1 (Back, Chest, Abs);1;;Hanging Knee Raise;7;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 1 (Back, Chest, Abs);1;;Bicycle Crunch;8;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 2 (Lower Body);2;;Barbell Front Squat;1;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 2 (Lower Body);2;;Dumbbell Side Lunge;2;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 2 (Lower Body);2;;Sissy Squat;3;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 2 (Lower Body);2;;Good Morning;4;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 2 (Lower Body);2;;Stability Ball Leg Curl;5;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 2 (Lower Body);2;;Dumbbell Single-Leg Standing Calf Raise;6;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 2 (Lower Body);2;;Machine Seated Calf Raise;7;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 3 (Shoulders, Arms);3;;Dumbbell Shoulder Press;1;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 3 (Shoulders, Arms);3;;Cable Lateral Raise;2;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 3 (Shoulders, Arms);3;;Machine Rear Deltoid Fly;3;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 3 (Shoulders, Arms);3;;Dumbbell Biceps Curl;4;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 3 (Shoulders, Arms);3;;Cable Rope Hammer Curl;5;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 3 (Shoulders, Arms);3;;Cable Rope Overhead Triceps Extension;6;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 3 (Shoulders, Arms);3;;Dumbbell Triceps Kickback;7;2;;10;10;15;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 3 (Shoulders, Arms);3;;Close-Grip Bench Press;8;2;;10;10;15;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 4 (Back, Chest, Abs);4;;Reverse-Grip Lat Pull-Down;1;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 4 (Back, Chest, Abs);4;;Machine Seated Row;2;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 4 (Back, Chest, Abs);4;;Dumbbell Pullover;3;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 4 (Back, Chest, Abs);4;;Dumbbell Incline Press;4;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 4 (Back, Chest, Abs);4;;Barbell Decline Press;5;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 4 (Back, Chest, Abs);4;;Mid Cable Fly;6;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 4 (Back, Chest, Abs);4;;Hanging Knee Raise;7;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 4 (Back, Chest, Abs);4;;Bicycle Crunch;8;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 5 (Lower Body);5;;Barbell Front Squat;1;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 5 (Lower Body);5;;Dumbbell Side Lunge;2;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 5 (Lower Body);5;;Sissy Squat;3;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 5 (Lower Body);5;;Good Morning;4;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 5 (Lower Body);5;;Stability Ball Leg Curl;5;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 5 (Lower Body);5;;Dumbbell Single-Leg Standing Calf Raise;6;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 5 (Lower Body);5;;Machine Seated Calf Raise;7;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 6 (Shoulders, Arms);6;;Dumbbell Shoulder Press;1;4;;10;10;15;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 6 (Shoulders, Arms);6;;Cable Lateral Raise;2;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 6 (Shoulders, Arms);6;;Machine Rear Deltoid Fly;3;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 6 (Shoulders, Arms);6;;Dumbbell Biceps Curl;4;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 6 (Shoulders, Arms);6;;Cable Rope Hammer Curl;5;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 6 (Shoulders, Arms);6;;Cable Rope Overhead Triceps Extension;6;3;;10;10;15;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 6 (Shoulders, Arms);6;;Dumbbell Triceps Kickback;7;2;;10;10;15;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 1;1;Day 6 (Shoulders, Arms);6;;Close-Grip Bench Press;8;2;;10;10;15;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 1 (Back, Chest, Abs);1;;Lat Pull-Down;1;4;;8;8;10;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 1 (Back, Chest, Abs);1;;T-Bar Row;2;4;;8;8;10;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 1 (Back, Chest, Abs);1;;Cable Straight-Arm Pulldown;3;3;;8;8;10;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 1 (Back, Chest, Abs);1;;Machine Incline Press;4;4;;8;8;10;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 1 (Back, Chest, Abs);1;;Dumbbell Decline Press;5;3;;8;8;10;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 1 (Back, Chest, Abs);1;;Low Cable Fly;6;3;;8;8;10;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 1 (Back, Chest, Abs);1;;Crunch;7;3;;8;8;10;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 1 (Back, Chest, Abs);1;;Stability Ball Side Crunch;8;3;;8;8;10;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 2 (Lower Body);2;;Leg Press;1;4;;8;8;10;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 2 (Lower Body);2;;Dumbbell Step-Up;2;4;;8;8;10;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 2 (Lower Body);2;;Single-Leg Extension;3;3;;8;8;10;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 2 (Lower Body);2;;Barbell Hip Thrust;4;4;;8;8;10;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 2 (Lower Body);2;;Machine Kneeling Leg Curl;5;4;;8;8;10;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 2 (Lower Body);2;;Toe Press;6;3;;8;8;10;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 2 (Lower Body);2;;Machine Single-Leg Seated Calf Raise;7;3;;8;8;10;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 3 (Shoulders, Arms);3;;Cable Upright Row;1;4;;8;8;10;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 3 (Shoulders, Arms);3;;Dumbbell Lateral Raise;2;4;;8;8;10;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 3 (Shoulders, Arms);3;;Cable Kneeling Bent Reverse Fly;3;3;;8;8;10;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 3 (Shoulders, Arms);3;;Barbell Curl;4;2;;8;8;10;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 3 (Shoulders, Arms);3;;Concentration Curl;5;2;;8;8;10;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 3 (Shoulders, Arms);3;;Dumbbell Hammer Curl;6;2;;8;8;10;;;;;;1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 3 (Shoulders, Arms);3;;Machine Overhead Triceps Extension;7;3;;8;8;10;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 3 (Shoulders, Arms);3;;Dumbbell Lying Triceps Extension;8;3;;8;8;10;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 4 (Back, Chest, Abs);4;;Lat Pull-Down;1;4;;8;8;10;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 4 (Back, Chest, Abs);4;;T-Bar Row;2;4;;8;8;10;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 4 (Back, Chest, Abs);4;;Cable Straight-Arm Pulldown;3;3;;8;8;10;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 4 (Back, Chest, Abs);4;;Machine Incline Press;4;4;;8;8;10;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 4 (Back, Chest, Abs);4;;Dumbbell Decline Press;5;3;;8;8;10;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 4 (Back, Chest, Abs);4;;Low Cable Fly;6;3;;8;8;10;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 4 (Back, Chest, Abs);4;;Crunch;7;3;;8;8;10;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 4 (Back, Chest, Abs);4;;Stability Ball Side Crunch;8;3;;8;8;10;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 5 (Lower Body);5;;Leg Press;1;4;;8;8;10;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 5 (Lower Body);5;;Dumbbell Step-Up;2;4;;8;8;10;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 5 (Lower Body);5;;Single-Leg Extension;3;3;;8;8;10;;;;;;1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 5 (Lower Body);5;;Barbell Hip Thrust;4;4;;8;8;10;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 5 (Lower Body);5;;Machine Kneeling Leg Curl;5;4;;8;8;10;;;;;;1, 1, 1, 0;;;
Strong & Sculpted;Brad Schoenfeld;A strength and hypertrophy program by Brad Schoenfeld.;4 weeks;Intermediate/Advanced;;;;Peak Physique Phase;;4;Week 2;2;Day 5 (Lower Body);5;;Toe Press;6;3;;8;8;10;;;;;;1, 1, 0;;;
